sku_id,product_id,ingredients,highlighted_ingredients,ingredient_callouts,clinical_results,clean_at_sephora,coverage,finish,formulation,finish_source,needs_review
2879336,P518147,"-Ceramides: Penetrate the skin to maintain natural hydration. -Trio of Butters (Shea Butter, Mango Seed, and Illipe): Create a creamy and hydrating texture. -Hyaluronic Acid: Acts as a moisture magnet to plump out fine lines. Caprylic/Capric Triglyceride, Octyldodecanol, Tridecyl Trimellitate, Pentaerythrityl Tetraisostearate, Caprylic/Capric/Myristic/Stearic Triglyceride, Silica, Diisostearyl Malate, Polyhydroxystearic Acid, Synthetic Fluorphlogopite, C10- 18 Triglycerides, Stearalkonium Hectorite, Sorbitan Olivate, Polyglyceryl-2 Triisostearate, Synthetic Wax, Polyethylene, Butyrospermum Parkii (Shea) Butter, Mangifera Indica (Mango) Seed Butter, Shorea Stenoptera Seed Butter, Acetyl Hexapeptide-8, Ceramide NP, Tocopherol, Hydrolyzed Sodium Hyaluronate, Limnanthes Alba (Meadowfoam) Seed Oil, Propylene Carbonate, Silica Silylate, Lecithin, Polyglyceryl-3 Polyricinoleate, Cetyl Ethylhexanoate, Isostearic Acid, Glyceryl","- Ceramides + Peptides: Support a healthy moisture barrier, helping to smooth and plump the skin","parabens, phthalates, and sulfates SLS & SLES. It is also vegan and cruelty",,,,,,,True
2879278,P518147,"-Ceramides: Penetrate the skin to maintain natural hydration. -Trio of Butters (Shea Butter, Mango Seed, and Illipe): Create a creamy and hydrating texture. -Hyaluronic Acid: Acts as a moisture magnet to plump out fine lines. Caprylic/Capric Triglyceride, Octyldodecanol, Tridecyl Trimellitate, Pentaerythrityl Tetraisostearate, Caprylic/Capric/Myristic/Stearic Triglyceride, Silica, Diisostearyl Malate, Polyhydroxystearic Acid, Synthetic Fluorphlogopite, C10- 18 Triglycerides, Stearalkonium Hectorite, Sorbitan Olivate, Polyglyceryl-2 Triisostearate, Synthetic Wax, Polyethylene, Butyrospermum Parkii (Shea) Butter, Mangifera Indica (Mango) Seed Butter, Shorea Stenoptera Seed Butter, Acetyl Hexapeptide-8, Ceramide NP, Tocopherol, Hydrolyzed Sodium Hyaluronate, Limnanthes Alba (Meadowfoam) Seed Oil, Propylene Carbonate, Silica Silylate, Lecithin, Polyglyceryl-3 Polyricinoleate, Cetyl Ethylhexanoate, Isostearic Acid, Glyceryl","- Ceramides + Peptides: Support a healthy moisture barrier, helping to smooth and plump the skin","parabens, phthalates, and sulfates SLS & SLES. It is also vegan and cruelty",,,,,,,True
2879294,P518147,"-Ceramides: Penetrate the skin to maintain natural hydration. -Trio of Butters (Shea Butter, Mango Seed, and Illipe): Create a creamy and hydrating texture. -Hyaluronic Acid: Acts as a moisture magnet to plump out fine lines. Caprylic/Capric Triglyceride, Octyldodecanol, Tridecyl Trimellitate, Pentaerythrityl Tetraisostearate, Caprylic/Capric/Myristic/Stearic Triglyceride, Silica, Diisostearyl Malate, Polyhydroxystearic Acid, Synthetic Fluorphlogopite, C10- 18 Triglycerides, Stearalkonium Hectorite, Sorbitan Olivate, Polyglyceryl-2 Triisostearate, Synthetic Wax, Polyethylene, Butyrospermum Parkii (Shea) Butter, Mangifera Indica (Mango) Seed Butter, Shorea Stenoptera Seed Butter, Acetyl Hexapeptide-8, Ceramide NP, Tocopherol, Hydrolyzed Sodium Hyaluronate, Limnanthes Alba (Meadowfoam) Seed Oil, Propylene Carbonate, Silica Silylate, Lecithin, Polyglyceryl-3 Polyricinoleate, Cetyl Ethylhexanoate, Isostearic Acid, Glyceryl","- Ceramides + Peptides: Support a healthy moisture barrier, helping to smooth and plump the skin","parabens, phthalates, and sulfates SLS & SLES. It is also vegan and cruelty",,,,,,,True
2670990,P506281,"- Jojoba Seed Oil: Improves hydration and allows for seamless blendability. - Raspberry Leaf Stem Cell Extract: Boosts hydration, moisturizes deeply. - Biomimicry Pigment Technology: Mimics the structure of skin’s ceramides for nourishing payoff that lasts. Caprylic/Capric Triglyceride Kaolin Caprylyl Caprylate/Caprate Simmondsia Chinensis (Jojoba) Seed Oil Polyethylene Mica Polyhydroxystearic Acid Lecithin Behenylcarbamoylpropyl Polysilsesquioxane Tocopherol Ascorbyl Palmitate Citric Acid Rubus Idaeus Leaf Cell Culture May Contain: Titanium Dioxide Ci 77891 Iron Oxides Ci 77491 Iron Oxides Ci 77492 Iron Oxides Ci 77499 Red 30 Lake Ci 73360 Blue 1 Lake Ci 42090 Red 7 Lake Ci 15850 Yellow 5 Lake Ci 19140 The list of ingredients is subject to change, please consult the packaging of the product purchased.",- Jojoba Seed Oil: Improves hydration and allows for seamless blendability,"certain ingredients, such as parabens, sulfates, phthalates, and mineral oils. Learn more here ",,Clean at Sephora,,,,,True
2869071,P506281,"- Jojoba Seed Oil: Improves hydration and allows for seamless blendability. - Raspberry Leaf Stem Cell Extract: Boosts hydration, moisturizes deeply. - Biomimicry Pigment Technology: Mimics the structure of skin’s ceramides for nourishing payoff that lasts. Caprylic/Capric Triglyceride Kaolin Caprylyl Caprylate/Caprate Simmondsia Chinensis (Jojoba) Seed Oil Polyethylene Mica Polyhydroxystearic Acid Lecithin Behenylcarbamoylpropyl Polysilsesquioxane Tocopherol Ascorbyl Palmitate Citric Acid Rubus Idaeus Leaf Cell Culture May Contain: Titanium Dioxide Ci 77891 Iron Oxides Ci 77491 Iron Oxides Ci 77492 Iron Oxides Ci 77499 Red 30 Lake Ci 73360 Blue 1 Lake Ci 42090 Red 7 Lake Ci 15850 Yellow 5 Lake Ci 19140 The list of ingredients is subject to change, please consult the packaging of the product purchased.",- Jojoba Seed Oil: Improves hydration and allows for seamless blendability,"certain ingredients, such as parabens, sulfates, phthalates, and mineral oils. Learn more here ",,Clean at Sephora,,,,,True
2869063,P506281,"- Jojoba Seed Oil: Improves hydration and allows for seamless blendability. - Raspberry Leaf Stem Cell Extract: Boosts hydration, moisturizes deeply. - Biomimicry Pigment Technology: Mimics the structure of skin’s ceramides for nourishing payoff that lasts. Caprylic/Capric Triglyceride Kaolin Caprylyl Caprylate/Caprate Simmondsia Chinensis (Jojoba) Seed Oil Polyethylene Mica Polyhydroxystearic Acid Lecithin Behenylcarbamoylpropyl Polysilsesquioxane Tocopherol Ascorbyl Palmitate Citric Acid Rubus Idaeus Leaf Cell Culture May Contain: Titanium Dioxide Ci 77891 Iron Oxides Ci 77491 Iron Oxides Ci 77492 Iron Oxides Ci 77499 Red 30 Lake Ci 73360 Blue 1 Lake Ci 42090 Red 7 Lake Ci 15850 Yellow 5 Lake Ci 19140 The list of ingredients is subject to change, please consult the packaging of the product purchased.",- Jojoba Seed Oil: Improves hydration and allows for seamless blendability,"certain ingredients, such as parabens, sulfates, phthalates, and mineral oils. Learn more here ",,Clean at Sephora,,,,,True
2836625,P504051,"-Upsalite: Supports and absorbs excess sebum and sweat while maintaining skin’s hydration. -Olive-derived Squalane: Supports oil production and diminish visible signs of aging. -Hyaluronic Acid: Promotes skin’s hydration. Magnesium Carbonate, Isohexadecane, C13-15 Alkane, Isododecane, Dimethicone, Squalane, Synthetic Wax, Synthetic Candelilla Wax, Kaolin, Tocopheryl Acetate, Linum Usitatissimum (Linseed) Seed Oil, Zingiber Officinale (Ginger) Root Oil, Hydrolyzed Sodium Hyaluronate, Glyceryl Behenate, Limnanthes Alba (Meadowfoam) Seed Oil, Microcrystalline Wax/Cera Microcristallina/Cire Microcristalline, Polyethylene, Stearoxy Dimethicone, (+/-): Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Yellow 5 (Ci 19140), Red 6 (Ci 15850), Red 28 (Ci 45410), Blue 1 (Ci 42090).",- Upsalite: Supports and absorbs excess sebum and sweat while maintaining skin hydration,"parabens, formaldehydes, formaldehyde",,,,,,,True
2654010,P504051,"-Upsalite: Supports and absorbs excess sebum and sweat while maintaining skin’s hydration. -Olive-derived Squalane: Supports oil production and diminish visible signs of aging. -Hyaluronic Acid: Promotes skin’s hydration. Magnesium Carbonate, Isohexadecane, C13-15 Alkane, Isododecane, Dimethicone, Squalane, Synthetic Wax, Synthetic Candelilla Wax, Kaolin, Tocopheryl Acetate, Linum Usitatissimum (Linseed) Seed Oil, Zingiber Officinale (Ginger) Root Oil, Hydrolyzed Sodium Hyaluronate, Glyceryl Behenate, Limnanthes Alba (Meadowfoam) Seed Oil, Microcrystalline Wax/Cera Microcristallina/Cire Microcristalline, Polyethylene, Stearoxy Dimethicone, (+/-): Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Yellow 5 (Ci 19140), Red 6 (Ci 15850), Red 28 (Ci 45410), Blue 1 (Ci 42090).",- Upsalite: Supports and absorbs excess sebum and sweat while maintaining skin hydration,"parabens, formaldehydes, formaldehyde",,,,,,,True
2654028,P504051,"-Upsalite: Supports and absorbs excess sebum and sweat while maintaining skin’s hydration. -Olive-derived Squalane: Supports oil production and diminish visible signs of aging. -Hyaluronic Acid: Promotes skin’s hydration. Magnesium Carbonate, Isohexadecane, C13-15 Alkane, Isododecane, Dimethicone, Squalane, Synthetic Wax, Synthetic Candelilla Wax, Kaolin, Tocopheryl Acetate, Linum Usitatissimum (Linseed) Seed Oil, Zingiber Officinale (Ginger) Root Oil, Hydrolyzed Sodium Hyaluronate, Glyceryl Behenate, Limnanthes Alba (Meadowfoam) Seed Oil, Microcrystalline Wax/Cera Microcristallina/Cire Microcristalline, Polyethylene, Stearoxy Dimethicone, (+/-): Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Yellow 5 (Ci 19140), Red 6 (Ci 15850), Red 28 (Ci 45410), Blue 1 (Ci 42090).",- Upsalite: Supports and absorbs excess sebum and sweat while maintaining skin hydration,"parabens, formaldehydes, formaldehyde",,,,,,,True
2654051,P504051,"-Upsalite: Supports and absorbs excess sebum and sweat while maintaining skin’s hydration. -Olive-derived Squalane: Supports oil production and diminish visible signs of aging. -Hyaluronic Acid: Promotes skin’s hydration. Magnesium Carbonate, Isohexadecane, C13-15 Alkane, Isododecane, Dimethicone, Squalane, Synthetic Wax, Synthetic Candelilla Wax, Kaolin, Tocopheryl Acetate, Linum Usitatissimum (Linseed) Seed Oil, Zingiber Officinale (Ginger) Root Oil, Hydrolyzed Sodium Hyaluronate, Glyceryl Behenate, Limnanthes Alba (Meadowfoam) Seed Oil, Microcrystalline Wax/Cera Microcristallina/Cire Microcristalline, Polyethylene, Stearoxy Dimethicone, (+/-): Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Yellow 5 (Ci 19140), Red 6 (Ci 15850), Red 28 (Ci 45410), Blue 1 (Ci 42090).",- Upsalite: Supports and absorbs excess sebum and sweat while maintaining skin hydration,"parabens, formaldehydes, formaldehyde",,,,,,,True
2654044,P504051,"-Upsalite: Supports and absorbs excess sebum and sweat while maintaining skin’s hydration. -Olive-derived Squalane: Supports oil production and diminish visible signs of aging. -Hyaluronic Acid: Promotes skin’s hydration. Magnesium Carbonate, Isohexadecane, C13-15 Alkane, Isododecane, Dimethicone, Squalane, Synthetic Wax, Synthetic Candelilla Wax, Kaolin, Tocopheryl Acetate, Linum Usitatissimum (Linseed) Seed Oil, Zingiber Officinale (Ginger) Root Oil, Hydrolyzed Sodium Hyaluronate, Glyceryl Behenate, Limnanthes Alba (Meadowfoam) Seed Oil, Microcrystalline Wax/Cera Microcristallina/Cire Microcristalline, Polyethylene, Stearoxy Dimethicone, (+/-): Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Yellow 5 (Ci 19140), Red 6 (Ci 15850), Red 28 (Ci 45410), Blue 1 (Ci 42090).",- Upsalite: Supports and absorbs excess sebum and sweat while maintaining skin hydration,"parabens, formaldehydes, formaldehyde",,,,,,,True
2654036,P504051,"-Upsalite: Supports and absorbs excess sebum and sweat while maintaining skin’s hydration. -Olive-derived Squalane: Supports oil production and diminish visible signs of aging. -Hyaluronic Acid: Promotes skin’s hydration. Magnesium Carbonate, Isohexadecane, C13-15 Alkane, Isododecane, Dimethicone, Squalane, Synthetic Wax, Synthetic Candelilla Wax, Kaolin, Tocopheryl Acetate, Linum Usitatissimum (Linseed) Seed Oil, Zingiber Officinale (Ginger) Root Oil, Hydrolyzed Sodium Hyaluronate, Glyceryl Behenate, Limnanthes Alba (Meadowfoam) Seed Oil, Microcrystalline Wax/Cera Microcristallina/Cire Microcristalline, Polyethylene, Stearoxy Dimethicone, (+/-): Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Yellow 5 (Ci 19140), Red 6 (Ci 15850), Red 28 (Ci 45410), Blue 1 (Ci 42090).",- Upsalite: Supports and absorbs excess sebum and sweat while maintaining skin hydration,"parabens, formaldehydes, formaldehyde",,,,,,,True
2654069,P504051,"-Upsalite: Supports and absorbs excess sebum and sweat while maintaining skin’s hydration. -Olive-derived Squalane: Supports oil production and diminish visible signs of aging. -Hyaluronic Acid: Promotes skin’s hydration. Magnesium Carbonate, Isohexadecane, C13-15 Alkane, Isododecane, Dimethicone, Squalane, Synthetic Wax, Synthetic Candelilla Wax, Kaolin, Tocopheryl Acetate, Linum Usitatissimum (Linseed) Seed Oil, Zingiber Officinale (Ginger) Root Oil, Hydrolyzed Sodium Hyaluronate, Glyceryl Behenate, Limnanthes Alba (Meadowfoam) Seed Oil, Microcrystalline Wax/Cera Microcristallina/Cire Microcristalline, Polyethylene, Stearoxy Dimethicone, (+/-): Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Yellow 5 (Ci 19140), Red 6 (Ci 15850), Red 28 (Ci 45410), Blue 1 (Ci 42090).",- Upsalite: Supports and absorbs excess sebum and sweat while maintaining skin hydration,"parabens, formaldehydes, formaldehyde",,,,,,,True
2738672,P504051,"-Upsalite: Supports and absorbs excess sebum and sweat while maintaining skin’s hydration. -Olive-derived Squalane: Supports oil production and diminish visible signs of aging. -Hyaluronic Acid: Promotes skin’s hydration. Magnesium Carbonate, Isohexadecane, C13-15 Alkane, Isododecane, Dimethicone, Squalane, Synthetic Wax, Synthetic Candelilla Wax, Kaolin, Tocopheryl Acetate, Linum Usitatissimum (Linseed) Seed Oil, Zingiber Officinale (Ginger) Root Oil, Hydrolyzed Sodium Hyaluronate, Glyceryl Behenate, Limnanthes Alba (Meadowfoam) Seed Oil, Microcrystalline Wax/Cera Microcristallina/Cire Microcristalline, Polyethylene, Stearoxy Dimethicone, (+/-): Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Yellow 5 (Ci 19140), Red 6 (Ci 15850), Red 28 (Ci 45410), Blue 1 (Ci 42090).",- Upsalite: Supports and absorbs excess sebum and sweat while maintaining skin hydration,"parabens, formaldehydes, formaldehyde",,,,,,,True
2836682,P504051,"-Upsalite: Supports and absorbs excess sebum and sweat while maintaining skin’s hydration. -Olive-derived Squalane: Supports oil production and diminish visible signs of aging. -Hyaluronic Acid: Promotes skin’s hydration. Magnesium Carbonate, Isohexadecane, C13-15 Alkane, Isododecane, Dimethicone, Squalane, Synthetic Wax, Synthetic Candelilla Wax, Kaolin, Tocopheryl Acetate, Linum Usitatissimum (Linseed) Seed Oil, Zingiber Officinale (Ginger) Root Oil, Hydrolyzed Sodium Hyaluronate, Glyceryl Behenate, Limnanthes Alba (Meadowfoam) Seed Oil, Microcrystalline Wax/Cera Microcristallina/Cire Microcristalline, Polyethylene, Stearoxy Dimethicone, (+/-): Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Yellow 5 (Ci 19140), Red 6 (Ci 15850), Red 28 (Ci 45410), Blue 1 (Ci 42090).",- Upsalite: Supports and absorbs excess sebum and sweat while maintaining skin hydration,"parabens, formaldehydes, formaldehyde",,,,,,,True
2836633,P504051,"-Upsalite: Supports and absorbs excess sebum and sweat while maintaining skin’s hydration. -Olive-derived Squalane: Supports oil production and diminish visible signs of aging. -Hyaluronic Acid: Promotes skin’s hydration. Magnesium Carbonate, Isohexadecane, C13-15 Alkane, Isododecane, Dimethicone, Squalane, Synthetic Wax, Synthetic Candelilla Wax, Kaolin, Tocopheryl Acetate, Linum Usitatissimum (Linseed) Seed Oil, Zingiber Officinale (Ginger) Root Oil, Hydrolyzed Sodium Hyaluronate, Glyceryl Behenate, Limnanthes Alba (Meadowfoam) Seed Oil, Microcrystalline Wax/Cera Microcristallina/Cire Microcristalline, Polyethylene, Stearoxy Dimethicone, (+/-): Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Yellow 5 (Ci 19140), Red 6 (Ci 15850), Red 28 (Ci 45410), Blue 1 (Ci 42090).",- Upsalite: Supports and absorbs excess sebum and sweat while maintaining skin hydration,"parabens, formaldehydes, formaldehyde",,,,,,,True
2836724,P504051,"-Upsalite: Supports and absorbs excess sebum and sweat while maintaining skin’s hydration. -Olive-derived Squalane: Supports oil production and diminish visible signs of aging. -Hyaluronic Acid: Promotes skin’s hydration. Magnesium Carbonate, Isohexadecane, C13-15 Alkane, Isododecane, Dimethicone, Squalane, Synthetic Wax, Synthetic Candelilla Wax, Kaolin, Tocopheryl Acetate, Linum Usitatissimum (Linseed) Seed Oil, Zingiber Officinale (Ginger) Root Oil, Hydrolyzed Sodium Hyaluronate, Glyceryl Behenate, Limnanthes Alba (Meadowfoam) Seed Oil, Microcrystalline Wax/Cera Microcristallina/Cire Microcristalline, Polyethylene, Stearoxy Dimethicone, (+/-): Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Yellow 5 (Ci 19140), Red 6 (Ci 15850), Red 28 (Ci 45410), Blue 1 (Ci 42090).",- Upsalite: Supports and absorbs excess sebum and sweat while maintaining skin hydration,"parabens, formaldehydes, formaldehyde",,,,,,,True
2378586,P384963,"Mica, Synthetic Fluorphlogopite, Boron Nitride, Hdi/Trimethylol Hexyllactone Crosspolymer, Polymethyl Methacrylate, Octyldodecanol, Polymethylsilsesquioxane, Dimethicone, Sorbic Acid, Trimethylsiloxysilicate, Sodium Dehydroacetate, Magnesium Aluminum Silicate, Phenoxyethanol, Silica, Polyacrylamide, C13-14 Isoparaffin, Benzoic Acid, Dehydroacetic Acid, Potassium Sorbate, Laureth-7, Ethylhexylglycerin, Diamond Powder, Sorbitan Sesquioleate, Bismuth Oxychloride (Ci 77163), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Titanium Dioxide (Ci 77891), Red 7 Lake (Ci 15850), Yellow 5 Lake (Ci 19140), Ultramarines (Ci 77007). Ingredient lists and claims may change or vary from time to time as part of Hourglass’s commitment to innovation and maintaining global compliance. Please refer to the ingredient list on the product packaging you receive to ensure the ingredients are suitable for your personal use.",,- Parabens,,,,,,,True
2378578,P384963,"Mica, Synthetic Fluorphlogopite, Boron Nitride, Hdi/Trimethylol Hexyllactone Crosspolymer, Polymethyl Methacrylate, Octyldodecanol, Polymethylsilsesquioxane, Dimethicone, Sorbic Acid, Trimethylsiloxysilicate, Sodium Dehydroacetate, Magnesium Aluminum Silicate, Phenoxyethanol, Silica, Polyacrylamide, C13-14 Isoparaffin, Benzoic Acid, Dehydroacetic Acid, Potassium Sorbate, Laureth-7, Ethylhexylglycerin, Diamond Powder, Sorbitan Sesquioleate, Bismuth Oxychloride (Ci 77163), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Titanium Dioxide (Ci 77891), Red 7 Lake (Ci 15850), Yellow 5 Lake (Ci 19140), Ultramarines (Ci 77007). Ingredient lists and claims may change or vary from time to time as part of Hourglass’s commitment to innovation and maintaining global compliance. Please refer to the ingredient list on the product packaging you receive to ensure the ingredients are suitable for your personal use.",,- Parabens,,,,,,,True
1581297,P384963,"Mica, Synthetic Fluorphlogopite, Boron Nitride, Hdi/Trimethylol Hexyllactone Crosspolymer, Polymethyl Methacrylate, Octyldodecanol, Polymethylsilsesquioxane, Dimethicone, Sorbic Acid, Trimethylsiloxysilicate, Sodium Dehydroacetate, Magnesium Aluminum Silicate, Phenoxyethanol, Silica, Polyacrylamide, C13-14 Isoparaffin, Benzoic Acid, Dehydroacetic Acid, Potassium Sorbate, Laureth-7, Ethylhexylglycerin, Diamond Powder, Sorbitan Sesquioleate, Bismuth Oxychloride (Ci 77163), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Titanium Dioxide (Ci 77891), Red 7 Lake (Ci 15850), Yellow 5 Lake (Ci 19140), Ultramarines (Ci 77007). Ingredient lists and claims may change or vary from time to time as part of Hourglass’s commitment to innovation and maintaining global compliance. Please refer to the ingredient list on the product packaging you receive to ensure the ingredients are suitable for your personal use.",,- Parabens,,,,,,,True
1581313,P384963,"Mica, Synthetic Fluorphlogopite, Boron Nitride, Hdi/Trimethylol Hexyllactone Crosspolymer, Polymethyl Methacrylate, Octyldodecanol, Polymethylsilsesquioxane, Dimethicone, Sorbic Acid, Trimethylsiloxysilicate, Sodium Dehydroacetate, Magnesium Aluminum Silicate, Phenoxyethanol, Silica, Polyacrylamide, C13-14 Isoparaffin, Benzoic Acid, Dehydroacetic Acid, Potassium Sorbate, Laureth-7, Ethylhexylglycerin, Diamond Powder, Sorbitan Sesquioleate, Bismuth Oxychloride (Ci 77163), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Titanium Dioxide (Ci 77891), Red 7 Lake (Ci 15850), Yellow 5 Lake (Ci 19140), Ultramarines (Ci 77007). Ingredient lists and claims may change or vary from time to time as part of Hourglass’s commitment to innovation and maintaining global compliance. Please refer to the ingredient list on the product packaging you receive to ensure the ingredients are suitable for your personal use.",,- Parabens,,,,,,,True
1581289,P384963,"Mica, Synthetic Fluorphlogopite, Boron Nitride, Hdi/Trimethylol Hexyllactone Crosspolymer, Polymethyl Methacrylate, Octyldodecanol, Polymethylsilsesquioxane, Dimethicone, Sorbic Acid, Trimethylsiloxysilicate, Sodium Dehydroacetate, Magnesium Aluminum Silicate, Phenoxyethanol, Silica, Polyacrylamide, C13-14 Isoparaffin, Benzoic Acid, Dehydroacetic Acid, Potassium Sorbate, Laureth-7, Ethylhexylglycerin, Diamond Powder, Sorbitan Sesquioleate, Bismuth Oxychloride (Ci 77163), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Titanium Dioxide (Ci 77891), Red 7 Lake (Ci 15850), Yellow 5 Lake (Ci 19140), Ultramarines (Ci 77007). Ingredient lists and claims may change or vary from time to time as part of Hourglass’s commitment to innovation and maintaining global compliance. Please refer to the ingredient list on the product packaging you receive to ensure the ingredients are suitable for your personal use.",,- Parabens,,,,,,,True
1581321,P384963,"Mica, Synthetic Fluorphlogopite, Boron Nitride, Hdi/Trimethylol Hexyllactone Crosspolymer, Polymethyl Methacrylate, Octyldodecanol, Polymethylsilsesquioxane, Dimethicone, Sorbic Acid, Trimethylsiloxysilicate, Sodium Dehydroacetate, Magnesium Aluminum Silicate, Phenoxyethanol, Silica, Polyacrylamide, C13-14 Isoparaffin, Benzoic Acid, Dehydroacetic Acid, Potassium Sorbate, Laureth-7, Ethylhexylglycerin, Diamond Powder, Sorbitan Sesquioleate, Bismuth Oxychloride (Ci 77163), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Titanium Dioxide (Ci 77891), Red 7 Lake (Ci 15850), Yellow 5 Lake (Ci 19140), Ultramarines (Ci 77007). Ingredient lists and claims may change or vary from time to time as part of Hourglass’s commitment to innovation and maintaining global compliance. Please refer to the ingredient list on the product packaging you receive to ensure the ingredients are suitable for your personal use.",,- Parabens,,,,,,,True
1963651,P384963,"Mica, Synthetic Fluorphlogopite, Boron Nitride, Hdi/Trimethylol Hexyllactone Crosspolymer, Polymethyl Methacrylate, Octyldodecanol, Polymethylsilsesquioxane, Dimethicone, Sorbic Acid, Trimethylsiloxysilicate, Sodium Dehydroacetate, Magnesium Aluminum Silicate, Phenoxyethanol, Silica, Polyacrylamide, C13-14 Isoparaffin, Benzoic Acid, Dehydroacetic Acid, Potassium Sorbate, Laureth-7, Ethylhexylglycerin, Diamond Powder, Sorbitan Sesquioleate, Bismuth Oxychloride (Ci 77163), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Titanium Dioxide (Ci 77891), Red 7 Lake (Ci 15850), Yellow 5 Lake (Ci 19140), Ultramarines (Ci 77007). Ingredient lists and claims may change or vary from time to time as part of Hourglass’s commitment to innovation and maintaining global compliance. Please refer to the ingredient list on the product packaging you receive to ensure the ingredients are suitable for your personal use.",,- Parabens,,,,,,,True
1963644,P384963,"Mica, Synthetic Fluorphlogopite, Boron Nitride, Hdi/Trimethylol Hexyllactone Crosspolymer, Polymethyl Methacrylate, Octyldodecanol, Polymethylsilsesquioxane, Dimethicone, Sorbic Acid, Trimethylsiloxysilicate, Sodium Dehydroacetate, Magnesium Aluminum Silicate, Phenoxyethanol, Silica, Polyacrylamide, C13-14 Isoparaffin, Benzoic Acid, Dehydroacetic Acid, Potassium Sorbate, Laureth-7, Ethylhexylglycerin, Diamond Powder, Sorbitan Sesquioleate, Bismuth Oxychloride (Ci 77163), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Titanium Dioxide (Ci 77891), Red 7 Lake (Ci 15850), Yellow 5 Lake (Ci 19140), Ultramarines (Ci 77007). Ingredient lists and claims may change or vary from time to time as part of Hourglass’s commitment to innovation and maintaining global compliance. Please refer to the ingredient list on the product packaging you receive to ensure the ingredients are suitable for your personal use.",,- Parabens,,,,,,,True
1959063,P384963,"Mica, Synthetic Fluorphlogopite, Boron Nitride, Hdi/Trimethylol Hexyllactone Crosspolymer, Polymethyl Methacrylate, Octyldodecanol, Polymethylsilsesquioxane, Dimethicone, Sorbic Acid, Trimethylsiloxysilicate, Sodium Dehydroacetate, Magnesium Aluminum Silicate, Phenoxyethanol, Silica, Polyacrylamide, C13-14 Isoparaffin, Benzoic Acid, Dehydroacetic Acid, Potassium Sorbate, Laureth-7, Ethylhexylglycerin, Diamond Powder, Sorbitan Sesquioleate, Bismuth Oxychloride (Ci 77163), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Titanium Dioxide (Ci 77891), Red 7 Lake (Ci 15850), Yellow 5 Lake (Ci 19140), Ultramarines (Ci 77007). Ingredient lists and claims may change or vary from time to time as part of Hourglass’s commitment to innovation and maintaining global compliance. Please refer to the ingredient list on the product packaging you receive to ensure the ingredients are suitable for your personal use.",,- Parabens,,,,,,,True
2756062,P511166,"-Naturally-Derived and Mineral-Based Pigments: Deliver true-color payoff and ensure a high-impact effect. -Pearlescent Pigments: Blurs the look of imperfections. -Superfine, Micronized Pigments: Provide an irresistibly silky, blendable application. Mica, Kaolin, Caprylic/Capric Triglyceride, Magnesium Myristate, Synthetic Fluorphlogopite, Aluminum Hydroxide, Zinc Stearate, 1,2-Hexanediol, Caprylyl Glycol, Barium Sulfate, Octyldodecyl Stearoyl Stearate, [+/-(May Contain/Peut Contenir): Bismuth Oxychloride (Ci 77163), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Red 28 Lake (Ci 45410), Red 30 (Ci 73360), Red 7 (Ci 15850)].",- Naturally,"parabens, formaldehydes, formaldehyde",,,,,,,True
