product_id,brand,display_name,brand_id,target_url,short_description,long_description,how_to_use,what_it_is,what_else_you_need_to_know,loves_count,hero_image_url,rating,reviews,is_bestseller,is_new,is_sephora_exclusive,is_limited_edition,is_online_only,is_discontinued,sponsored,sku_type,scraped_at
P519542,Laura Geller,Serum Blush Liquid Cheek Tint,,https://www.sephora.com/product/serum-blush-cheek-tint-P519542?skuId=2922706,"A refreshing serum blush that melts into skin for a watercolor-like flush of color with a hydrating, cooling feel.","What it is: A refreshing serum blush that melts into skin for a watercolor-like flush of color with a hydrating, cooling feel. Highlighted Ingredients: - Hyaluronic Acid: A powerful hydrator that draws moisture into the skin to intensely hydrate. - Polysaccharide: Moisturizers that strengthen the skin barrier. What Else You Need to Know: This silky blush-serum glides on with a sheer tint that blends effortlessly without disrupting makeup underneath. Infused with skin-plumping hydrators, it delivers a cooling sensation and a natural-looking flush that lasts. It’s fragrance-free and 100 percent vegan.",Suggested Usage: -Twist the base to dispense product through the sponge tip. -Dab onto cheeks. -Blend with clean fingertips or a blush brush. -Build as desired for more color.,"A refreshing serum blush that melts into skin for a watercolor-like flush of color with a hydrating, cooling feel.",,1939.0,https://www.sephora.com/productimages/sku/s2922706-main-zoom.jpg?imwidth=270,4.6667,3,False,False,False,False,True,False,False,,2026-06-25T01:08:58.282314+00:00
P506540,PAT McGRATH LABS,Divine Cream Blush: Legendary Glow Color Balm,,https://www.sephora.com/product/divine-cream-blush-legendary-glow-color-balm-P506540?skuId=2766780,"A glow-boosting cream blush stick that imparts a nourishing veil of glossy, gleaming color.","What it is: A glow-boosting cream blush stick that imparts a nourishing veil of glossy, gleaming color. Coverage: Light Finish: Radiant Formulation: Stick Highlighted Ingredients: - Shea Butter: Antioxidant rich, anti-inflammatory, and boosts skin's moisture. - Squalane: Non-comedogenic, smoothes skin, and help's control oil production. - Passion Fruit Extract: Antioxidant rich, promotes collagen production. Ingredient Callouts: Free of parabens, phthalates, and sulfates SLS & SLES. What Else You Need to Know: This versatile, nongreasy formula suits all skin tones, ensuring the perfect touch of color. Enriched with shea butter, squalane, and passion fruit extract, Divine Blush: Legendary Glow Colour Balm keeps your complexion smooth and supple. Its glossy finish delivers a lustrous, radiant reflection.","Suggested Usage: Soft blush veil: -Gently swipe or dot the balm onto the apples of the cheek and blend with fingers or brush. -Blend and diffuse the balm for a sheer effect using either brush and/ or the warmth of the fingertips. Rich color saturation: -Swipe the balm directly onto the face and blend out the edges for bolder blush looks. -Blend with a brush, fingertips, or sponge using tapping gestures to build color intensity. Pat’s tips: -Swipe the balm from the cheekbones toward the temples and diffuse the color to lift and accentuate bone structure. -Blend a dot of the balm onto the apples of the cheeks and nose bridge for a sunkissed look. -Use a fingertip to press balm onto the lips for a sheer wash of color or layer for extra opacity.","A glow-boosting cream blush stick that imparts a nourishing veil of glossy, gleaming color.",,55010.0,https://www.sephora.com/productimages/sku/s2766780-main-zoom.jpg?imwidth=270,4.424,375,False,False,False,False,False,False,False,,2026-06-25T01:09:03.352951+00:00
P476712,MILK MAKEUP,Bionic Liquid Blush with Hyaluronic Acid,,https://www.sephora.com/product/milk-makeup-bionic-buildable-liquid-blush-P476712?skuId=2486967,A liquid blush that can be blended sheer or layered for more intense payoff and is infused with hyaluronic acid and mushroom for a hydrated flush of color.,"What it is: A liquid blush that can be blended sheer or layered for more intense payoff and is infused with hyaluronic acid and mushroom for a hydrated flush of color. Highlighted Ingredients: - Snow Mushroom, Reishi Mushroom, and Hyaluronic Acid: Combine to hydrate for plumper-, smoother-looking skin. - Plant-Derived Collagen: Helps improve the look of skin texture, elasticity, and firmness. Ingredient Callouts: This product is vegan, gluten-free, and cruelty-free. What Else You Need to Know: This weightless, buildable liquid blush is 90 percent natural, clean, vegan, and cruelty-free. It blends and builds into skin effortlessly for a healthy flush of color that can be dialed up or down, while the powdery finish layers seamlessly over other makeup. Clean at Sephora is our commitment to offering effective products without certain ingredients, such as parabens, sulfates, phthalates, and mineral oils. Learn more here .","Suggested Usage: - For best results, shake well before use. -Gently squeeze tube to dispense a tiny dot of formula. - Softly blend into skin with fingertips, brush, or sponge. - Add more to build and intensify color. - Can be worn alone or applied seamlessly over any makeup. - Due to the high natural content of this formula, some variation in viscosity may occur. If this happens, shake or massage tube in palms.",A liquid blush that can be blended sheer or layered for more intense payoff and is infused with hyaluronic acid and mushroom for a hydrated flush of color.,,43078.0,https://www.sephora.com/productimages/sku/s2486967-main-zoom.jpg?imwidth=270&pb=clean-at-sephora,4.2843,1087,False,False,True,False,False,False,False,,2026-06-25T01:09:08.313746+00:00
P513035,MAKE UP FOR EVER,HD Skin Blush & Glow Longwear Cream Face Palette,,https://www.sephora.com/product/hd-skin-blush-glow-longwear-cream-face-palette-P513035?skuId=2844660,"An easy-to-use cream palette with universal blush and highlighter shades that softly build to your desired intensity for endless glowy, colorful looks.","What it is: An easy-to-use cream palette with universal blush and highlighter shades that softly build to your desired intensity for endless glowy, colorful looks. Ingredient Callouts: Free of parabens, formaldehydes, formaldehyde-releasing agents, phthalates, mineral oil, retinyl palmitate, oxybenzone, coal tar, hydroquinone, sulfates SLS & SLES, triclocarban, triclosan, and contains less than one percent synthetic fragrance. These products are also vegan, gluten-free, cruelty-free, and come in recyclable packaging. What Else You Need to Know: This 12-pan palette elevates your cheek game. It includes six multi-finish blushes and six sheer, shimmering highlighters. The lightweight formula delivers a natural, lit-from-within glow that can be customized and layered to create any look. Comfortable yet long-lasting with up to 12 hours of wear. This Palette Contains: - 6 x 0.07 oz/ 2.2 g Blushes in 202 - Semi Matte Cool Pink, 300 - Shimmering Warm Pink, 220 - Semi Matte Berry, 310 - Semi Matte Coral, 322 - Semi Matte Plum, 222 - Shimmering Vibrant Orange","- 6 x 0.07 oz/ 2.2 g Highlighters in 118 - Shimmering Warm Coral, 112 - Shimmering Pink Gold, 116 - Shimmering Peach, 110 - Shimmering Ivory, 100 - Shimmering Gold, 114 - Shimmering Pearl","An easy-to-use cream palette with universal blush and highlighter shades that softly build to your desired intensity for endless glowy, colorful looks.",,48245.0,https://www.sephora.com/productimages/sku/s2844660-main-zoom.jpg?imwidth=270,4.75,200,False,False,False,False,False,False,False,,2026-06-25T01:09:12.923087+00:00
P19700127,Fenty Beauty by Rihanna,Cheeks Out Freestyle Cream Blush,,https://www.sephora.com/product/fenty-beauty-rihanna-cheeks-out-freestyle-cream-blush-P19700127?skuId=2700938,,,,,,,https://www.sephora.com/productimages/sku/s2700938-main-zoom.jpg?imwidth=270,4.271,1557,False,False,False,False,False,True,False,,2026-06-25T01:09:17.264632+00:00
P511282,IT Cosmetics,Glow with Confidence Sun Cream Blush with Hyaluronic Acid,,https://www.sephora.com/product/it-cosmetics-glow-with-confidence-sun-blush-P511282?skuId=2773349,A cream blush and bronzer in one with a 92% solid serum skincare base that provides 24HR hydration and a pop of color for a naturally sun-kissed look.,"What it is: A cream blush and bronzer in one with a 92% solid serum skincare base that provides 24HR hydration and a pop of color for a naturally sun-kissed look. Finish: Natural Formulation: Cream Highlighted Ingredients: - Vitamin E: Nourishes and provides antioxidant protection. - Peptides: Support collagen and visibly firm. - Hyaluronic Acid: Intensely hydrates and visibly plumps. Ingredient Callouts: Free of parabens. What Else You Need to Know: Available in 5 easily buildable shades, this blush + bronzer with a weightless creamy balm texture seamlessly melts into skin while smoothing and adding back dimension and lift to your face. Apply on bare skin or layer over foundation for a youthful, glowing skin appearance.","Suggested Usage: -Using light pressure, swirl your fingers or tap your favorite blush brush into the jar 1-2 times. -Gently tap blush slightly above the apple of the cheek, blending up and out toward the temple to create the look of lift. -Blend any remaining product on brush along the hairline and/or jawline.",A cream blush and bronzer in one with a 92% solid serum skincare base that provides 24HR hydration and a pop of color for a naturally sun-kissed look.,,17764.0,https://www.sephora.com/productimages/sku/s2773349-main-zoom.jpg?imwidth=270,4.6685,368,False,False,False,False,False,False,False,,2026-06-25T01:09:21.140393+00:00
P525115,Fara Homidi,Essential Blonzer Refillable Compact,,https://www.sephora.com/product/essential-blonzer-refillable-compact-P525115?skuId=2971521,An ultra-smooth blonzing powder with a cream-like feel to amp up the heat and pair with Fara Homidi’s Essential Bronzer Compact (sold separately) for burnished and blazed cheeks.,"What it is: An ultra-smooth blonzing powder with a cream-like feel to amp up the heat and pair with Fara Homidi’s Essential Bronzer Compact (sold separately) for burnished and blazed cheeks. Finish: Matte Formulation: Pressed Powder Highlighted Ingredients: - Snow Mushroom: Locks in moisture with powerful hydration and antioxidants. - Passionfruit Seed Oil: Visibly plumps and improves softness and suppleness. - Squalane: Prevents loss of hydration and supports elasticity and firmness. What Else You Need to Know: Lumi-Matte technology, a term coined by Fara Homidi, consists of two oils, one richer and one lighter, that help in the adhesion of the powder and give a creamy texture to the touch. A very light silicone allows for a smooth, lightweight feel. Clean at Sephora Clean at Sephora is our commitment to offering effective products without certain ingredients, such as parabens, sulfates, phthalates, and mineral oils. Learn more here .","Suggested Usage: -To a prepped complexion, use the Shader Brush (sold separately) for either an all-over soft dusting or for precise blonzing and burnishing. -For an all-over blonzed effect, dip brush directly into the compact and swirl until product is evenly dispersed onto bristles. -Gently sweep over the inner face areas that the sun would touch; cheeks, nose, and forehead. The finish is a feather-light luminous-matte flush. Refill Product Instructions: -Insert your fingertip or a small pin into the compact notch to lift the empty pan from the clamshell base. -Insert a new refill pan into the empty compact and feel the magnetic click. -Once the Fara Homidi logo in the pan and on the base have aligned, the refill is oriented and secure.",An ultra-smooth blonzing powder with a cream-like feel to amp up the heat and pair with Fara Homidi’s Essential Bronzer Compact (sold separately) for burnished and blazed cheeks.,,560.0,https://www.sephora.com/productimages/sku/s2971521-main-zoom.jpg?imwidth=270&pb=clean-at-sephora,5.0,5,False,True,True,False,True,False,False,,2026-06-25T01:09:25.642366+00:00
P515454,ISAMAYA,Skin Enhancing Duo- Cream Blush and Highlighter,,https://www.sephora.com/product/skin-enhancing-duo-cream-blush-highlighter-P515454?skuId=2855559,Shop ISAMAYA’s Skin Enhancing Duo- Blush and Highlighter at Sephora. This dreamy blush and highlighter pair elevates your cheek game.,"What it is: An ultra-blendable cream blush and highlighter duo delivers glow while boosting hydration and radiance. Highlighted Ingredients: - Specialist Phytocomplex: Smooths skin. - Lanolin-Like Film Former: Hydrates skin. Ingredient Callouts: These products are vegan, gluten-free, cruelty-free, and come in recyclable packaging. What Else You Need to Know: The unique solid-to-cream formula is designed for cheeks, lips, and eyes to elevate your cheek game. Lightweight and ultra-blendable, it’s your go-to for a refined, luminous finish. This Set / Palette Contains: - 0.18 oz/ 5.3 mL Blush - 0.18 oz/ 5.3 mL Highlighter","Suggested Usage: -Apply blush to cheeks, lips, eyelids. -Apply highlighter to cheek, eyelids, and high points for shine.",Shop ISAMAYA’s Skin Enhancing Duo- Blush and Highlighter at Sephora. This dreamy blush and highlighter pair elevates your cheek game.,,14430.0,https://www.sephora.com/productimages/sku/s2855559-main-zoom.jpg?imwidth=270,4.0645,31,False,False,True,False,False,False,False,,2026-06-25T01:09:29.205569+00:00
P525084,Ogee,Sculpted Cream Blush Stick,,https://www.sephora.com/product/sculpted-face-stick-blush-P525084?skuId=3004868,"A multiuse cream blush stick that delivers buildable color with a natural finish and a lightweight, hydrating feel.","What it is: A multiuse cream blush stick that delivers buildable color with a natural finish and a lightweight, hydrating feel. Coverage: Light Finish: Radiant Formulation: Stick Highlighted Ingredients: - Green Coffee Oil: Supports collagen and elastin production to promote firmness and fullness. - Cold-Pressed Jojoba Oil: Noncomedogenic liquid wax that hydrates, nourishes, and smooths. - Elderberry Extract: Antioxidant-rich superfruit that visibly tightens and reduces signs of aging. Ingredient Callouts: This product is cruelty-free. What Else You Need to Know: Seamless, buildable color that enhances natural radiance, with a formula suitable for sensitive skin. This cream blush features a skincare-first blend with 88 percent skincare and 12 percent makeup, infused with nourishing botanicals like jojoba and green coffee oil. Dermatologically tested. Clinical Results: In an in-vivo study done on the key ingredient, jojoba oil, at 10 percent, results show it’s clinically proven to: - Help reduce sebum production and pore size - Improve skin radiance - Improve skin moisturization In a 2-week consumer study of 60 participants: - 100% said skin felt hydrated - 97% said skin felt more comfortable - 90% said skin looked more radiant, smoother, and more even Clean at Sephora Clean at Sephora is our commitment to offering effective products without certain ingredients, such as parabens, sulfates, phthalates, and mineral oils. Learn more here .","Suggested Usage: -Swipe directly onto cheeks, lips, or eyelids for a natural-looking flush of color. -Blend with fingertips or a brush, tapping gently for a seamless, natural finish. -Layer to build color and dimension, from a soft wash to a more vibrant pop.","A multiuse cream blush stick that delivers buildable color with a natural finish and a lightweight, hydrating feel.",,273.0,https://www.sephora.com/productimages/sku/s3004868-main-zoom.jpg?imwidth=270&pb=clean-at-sephora,4.8444,135,False,True,False,False,True,False,False,,2026-06-25T01:09:32.307368+00:00
P433527,Charlotte Tilbury,Cheek To Chic Blush,,https://www.sephora.com/product/cheek-to-chic-P433527?skuId=2115905,An easy swish-and-pop powder blush duo.,"What it is: An easy swish-and-pop powder blush duo. What it does: Richly pigmented for long-lasting wear, Charlotte Tilbury's two-step application blush will brighten any complexion. The shades are buildable so you can adjust the color suit your look. The formula is blendable and colors are uniform. Swish the outer shade across cheekbones to sculpt, then dab the inner color on the apples of your cheeks for a pretty, youthful glow. Light Flex Technology captures light and re-emits it for a luminous complexion. Color-rich pigments are rolled into finely crushed pearls that smooth and buff the skin for excellent blendability and uniform color. The formula is buildable for the perfect, healthy, even glow. What it is formulated WITHOUT: - Parabens","Suggested Usage: -Swish the brush around the outer shade and tap off the excess. -Run the brush flat, up the cheek bone starting from the apple of the cheek to structure the look of the face. -Pop the shade by taking the pointy end of the brush, dipping it in the center color, and tapping off the excess. -Apply to the apples of your cheeks to make them pop and glow, then blend together. -Charlotte's Tip: Always apply your blush at the end of a makeup look so you can see how much color you need. Use Wonderglow face primer (sold separately) throughout the day, dotted on cheekbones to revitalize the complexion.",An easy swish-and-pop powder blush duo.,,140233.0,https://www.sephora.com/productimages/sku/s2115905-main-zoom.jpg?imwidth=270,3.8538,301,False,False,False,False,False,False,False,,2026-06-25T01:09:36.075805+00:00
P408286,NUDESTIX,Tinted Gel Lip Balm,,https://www.sephora.com/product/gel-color-lip-cheek-balm-P408286?skuId=1825975,,,,,,,https://www.sephora.com/productimages/sku/s1825975-main-zoom.jpg?imwidth=270&pb=clean-at-sephora,4.4151,106,False,False,False,False,False,True,False,,2026-06-25T01:09:40.852644+00:00
P436152,Kaja,Cheeky Stamp Blendable Blush,,https://www.sephora.com/product/cheeky-stamp-blendable-blush-P436152?skuId=2252112,"A cushion blush formula, with a heart-shaped applicator, that blends out to a sheer-to-buildable flush of color.","What it is: A cushion blush formula, with a heart-shaped applicator, that blends out to a sheer-to-buildable flush of color. What it does: Show cheeks some love with this cushion blush that delivers a crush-worthy flush. For best use, twist the top to reveal the heart-shaped sponge, pop open bottom, and press the applicator into the cushion compact. Stamp once for a natural-looking glow, and twice for a bold pop of color. Kaja is cruelty-free. This product is vegan. What it is formulated WITHOUT: - Parabens - Sulfates - Phthalates","Suggested Usage: -Twist top to reveal heart-shaped applicator. -Pop open bottom compact. -Press sponge into product and stamp on the apples of cheeks. -Blend immediately with fingertips. -Tip: Stamp once for a natural-looking flush, or twice to build to a bold color.","A cushion blush formula, with a heart-shaped applicator, that blends out to a sheer-to-buildable flush of color.",,131874.0,https://www.sephora.com/productimages/sku/s2252112-main-zoom.jpg?imwidth=270,4.3259,1666,False,False,True,False,False,False,False,,2026-06-25T01:09:44.946660+00:00
P521064,LIXR Beauty,Lixstick™ Creamy Lip +Cheek Tint Stick,,https://www.sephora.com/product/lixr-lixstick-multi-tint-P521064?skuId=2955201,"A creamy two-in-one tint that hydrates lips and cheeks with effortless, buildable colour.","What it is: A creamy two-in-one tint that hydrates lips and cheeks with effortless, buildable colour. Coverage: Medium Formulation: Stick Highlighted Ingredients: - Hyaluronic Acid: Hydrates. - Raspberry Seed Oil: Provides antioxidant benefits. - Jojoba Esters: Enhances hydration while supporting a healthier-looking barrier. Ingredient Callouts: This product is vegan, gluten-free, and cruelty-free. What Else You Need to Know: This ultra-concentrated, waterless lip and cheek tint is designed with no skin-barrier damaging ingredients, less packaging, less waste, and more colour per swipe. A little goes a long way, delivering buildable satin pigment and hydration powered by hyaluronic acid, in a perfectly portable stick. Clean at Sephora Clean at Sephora is our commitment to offering effective products without certain ingredients, such as parabens, sulfates, phthalates, and mineral oils. Learn more here .","Suggested Usage: -Apply directly to lips or cheeks. -Layer and blend for desired coverage. -Blend with your fingertips, or a brush. -Apply lightly for sheer color or build coverage for a bold pop of color. -The lixstick blends effortlessly over the Lixr Skin Shake Bi-Phase Tinted Serum and the Multi-Use Complexion Stick (both sold separately).","A creamy two-in-one tint that hydrates lips and cheeks with effortless, buildable colour.",,2517.0,https://www.sephora.com/productimages/sku/s2955201-main-zoom.jpg?imwidth=270&pb=clean-planet-aware,5.0,7,False,False,True,False,False,False,False,,2026-06-25T01:09:49.183209+00:00
P510918,Kaja,Dewy Bar Blush & Lip Balm,,https://www.sephora.com/product/kaja-dewy-blush-bar-P510918?skuId=2775013,A hydrating cheek and lip balm multi-stick that effortlessly melts onto cheeks and lips to create the perfect flushed and dewy look.,"What it is: A hydrating blush and lip balm multi-stick that effortlessly melts onto cheeks and lips to create the perfect flushed and dewy look. Highlighted Ingredients: - Apple Extract: Improves the appearance of skin texture and tone. - Green Tangerine Extract: Strengthens the skin’s moisture barrier. - VIT-HA: A blend of vitamin C and hyaluronic acid which moisturizes and brightens the look of skin. Ingredient Callouts: Free of parabens, formaldehydes, formaldehyde-releasing agents, phthalates, mineral oil, retinyl palmitate, oxybenzone, coal tar, hydroquinone, sulfates SLS & SLES, triclocarban, triclosan, and contains less than one percent synthetic fragrance. It is also gluten-free and cruelty-free. What Else You Need to Know: Dewy Bar is a lightweight and buildable cheek and lip balm multi-stick that reveals a natural, dewy glow. Formulated with skin-nourishing fruit oils, Dewy Bar helps strengthen the skin’s barrier and moisturizes your skin and lips.",Suggested Usage: -Swipe and blend onto cheeks for a dewy pop of color. -Swipe onto lips for moisturized and a pop of color.,A hydrating cheek and lip balm multi-stick that effortlessly melts onto cheeks and lips to create the perfect flushed and dewy look.,,18136.0,https://www.sephora.com/productimages/sku/s2775013-main-zoom.jpg?imwidth=270,4.748,512,False,False,False,False,True,False,False,,2026-06-25T01:09:53.329871+00:00
P522109,TOM FORD,Soleil Sunkissed Liquid Cream Blush,,https://www.sephora.com/product/soleil-sunkissed-liquid-cream-blush-P522109?skuId=2966547,A diffused wash of sun-kissed blush color that seamlessly melts into skin.,"What it is: A diffused wash of sun-kissed blush color that seamlessly melts into skin. Formulation: Cream What Else You Need to Know: The liquid, velvety whipped-blush formula transforms into a cloud-like, soft-matte finish. This weightless, whipped blush is buildable and blendable, creating an airy flush of natural summer color. The ultra-sensorial formula delivers a diffused, all-day flush. Clinical Results: Testing showed: - All-day wear - Blendable, buildable, and breathable comfort","Suggested Usage: -Use the applicator to place one to two dots of blush on each cheek. -Gently tap fingers over the area to blend. -For more control and an airbrushed finish, use a brush in a circular motion to diffuse seamlessly into the skin. -For a healthy-looking flush of color, apply on the apples of your cheeks, cheekbones, or anywhere the sun naturally hits. -Pair with the Shade and Illuminate Cream Contour Duo (sold separately) to sculpt contours and enhance the dimension of the face.",A diffused wash of sun-kissed blush color that seamlessly melts into skin.,,1398.0,https://www.sephora.com/productimages/sku/s2966547-main-zoom.jpg?imwidth=270,3.0,2,False,True,False,False,False,False,False,,2026-06-25T01:09:58.292706+00:00
P509340,Iris&Romeo,Ceramide Multi-balm Lip+Cheek Cream Blush Stick,,https://www.sephora.com/product/ceramide-multi-balm-lip-cheek-cream-blush-stick-P509340?skuId=2787935,"A lip & cheek stick that gives skin a soft-focus wash of color, feels weightless, and protects the skin barrier.","What it is: A lip & cheek stick that gives skin a soft-focus wash of color, feels like a weightless balm, and protects the skin barrier leaving the skin with a hydrated dewy finish. Highlighted Ingredients: - Ceramide NP: Plant-based ceramides from organic olive oil supplement your natural levels. - Mango Butter: Antioxidant used in ayurveda; high in omegas 6 and 9 and vitamins C and E. - Avocado Oil: Contains omega-3 fatty acids, antioxidants, and soothing properties. Ingredient Callouts: It is cruelty-free, vegan, and comes in recyclable packaging. What Else You Need to Know: This long-lasting, hydrating balm gives a healthy glow wherever you want it—cheeks, lips, bridge of nose—blending easily with just your fingers. It uses serum-strength ceramides, the building blocks of bouncy-looking skin, for moisture barrier health with an oxygenated flush of youthful color that brings skin alive. Clean at Sephora is our commitment to offering effective products without certain ingredients, such as parabens, sulfates, phthalates, and mineral oils. Learn more here .","Suggested Usage: -Start with a can’t-mess-up sheer flush; swipe again if you want a bolder look. -Adds a pop of healthy color, no matter where you place it on the face—and skin still shines through. -Swipe directly onto cheeks, lips, or face and blend. -Can apply with your fingers, a brush, or a sponge. Recycling Instructions: -Tube is made from 50% recycled plastic; separate cap from tube to recycle. -Remove any excess product from tube before recycling. -Recycle box, made of 100% post-consumer recycled paper and printed with soy-based inks.","A lip & cheek stick that gives skin a soft-focus wash of color, feels weightless, and protects the skin barrier.",,31609.0,https://www.sephora.com/productimages/sku/s2787935-main-zoom.jpg?imwidth=270&pb=2023-03-sephora-value-2023,4.6159,138,False,False,True,False,True,False,False,,2026-06-25T01:10:11.751065+00:00
P522518,Lancôme,Juicy Tubes Cheeks Jelly Long-wear Blush Tint,,https://www.sephora.com/product/juicy-tubes-cheeks-jelly-long-wear-blush-tint-P522518?skuId=2974947,"A jelly blush tint with a refreshing formula that blends seamlessly, leaving behind a juicy flush of color that lasts all day.","What it is: A jelly blush tint with a refreshing formula that blends seamlessly, leaving behind a juicy flush of color that lasts all day. Key Benefits: - Longwearing - Transfer-resistant Highlighted Ingredients: - Caffeine: Known for its anti-inflammatory benefits. Ingredient Callouts: Free of parabens. What Else You Need to Know: A burst of juicy color and delicious scents in a jelly blush. The weightless, buildable formula blends effortlessly onto cheeks, with plenty of playtime, for a natural, healthy flush that sets to a blush stain. Clinical Results: In a consumer test when mixed with cream: - All-day wear - Blends easily, doesn’t look patchy - Not sticky or greasy","Suggested Usage: -For a natural, healthy flush, squeeze a pea-size amount onto the back of your hand. -Gently apply to cheeks and blend with your fingers for a delicate wash of color or use a dense brush blending upwards along your cheekbones for a vibrant blush look.","A jelly blush tint with a refreshing formula that blends seamlessly, leaving behind a juicy flush of color that lasts all day.",,351.0,https://www.sephora.com/productimages/sku/s2974947-main-zoom.jpg?imwidth=270,4.25,460,False,True,False,False,False,False,False,,2026-06-25T01:10:27.809715+00:00
P507768,NUDESTIX,Nudies Matte Blush + Glow Core,,https://www.sephora.com/product/nudestix-nudies-matte-glow-core-all-over-face-blush-P507768?skuId=2692481,,,,,,,https://www.sephora.com/productimages/sku/s2692481-main-zoom.jpg?imwidth=270&pb=clean-at-sephora,4.4549,543,False,False,False,False,False,True,False,,2026-06-25T01:10:39.781273+00:00
P473304,Drunk Elephant,O-Bloos™ Rosi Blush Drops with Vitamin F,,https://www.sephora.com/product/drunk-elephant-o-bloos-trade-rosi-drops-P473304?skuId=2460475,This omega-rich serum adds a rosy allover flush while supporting healthy barrier function for a natural day-in-the-sun look (without the sun damage).,"What it is: This omega-rich serum adds a rosy allover flush while supporting healthy barrier function for a natural day-in-the-sun look (without the sun damage). Skin Type: Normal, Dry, Combination, and Oily Skincare Concerns: Dryness and Dullness Formulation: Lightweight Liquid Highlighted Ingredients: - Vitamin F (Linoleic and Linolenic Acids): Visibly improves texture and suppleness while calming sensitive skin. - Caesalpinia Sappan Bark Extract: A vegan pigment from the sappanwood tree that gives this formula its warm, pinkish-red tone. - Virgin Marula Oil: Moisturizes, nourishes, and visibly rejuvenates skin for a youthful-looking glow. Ingredient Callouts: This product is vegan, cruelty-free, and comes in recyclable packaging. What Else You Need to Know: The concentrated but flattering, watercolor-light formula is buildable for a natural ""nobody knows why you’re flushed"" flush. Like Drunk Elephant's other color serum drops D-Bronzi and B-Goldi, O-Bloos is dermatologist tested and can be mixed with any Drunk Elephant moisturizer or serum to add the prettiest hint of color. Drunk Elephant is committed to using only ingredients that either directly benefit the health of the skin or support the integrity of their formulations. The brand focuses on healthy pH levels, formulations the skin recognizes, small molecular structure that’s easily absorbed, and effective active ingredients that also support the skin’s acid mantle. All of their products are designed to be mixed together—what Drunk Elephant calls making a smoothie. (This is true for all of their products except their sunscreen, Umbra, which sits on top of the skin, protecting it from UV damage.) The result is skin that is reset to its happiest, healthiest state. Clinical Results: In a consumer-perception study with 34 people after immediate application: - 91% agreed O-Bloos looked natural on their skin tone - 88% agreed skin felt replenished - 85% agreed skin looked moisturized Clean at Sephora is our commitment to offering effective products without certain ingredients, such as parabens, sulfates, phthalates, and mineral oils. Learn more here .","Suggested Usage: -Shake before use. -Add a drop or more to any Drunk Elephant serum, oil, or cream for a rosy allover flush and barrier-supportive omega fatty acids. -For best dispensing, store upside down. Tip: -Dab directly onto cheeks or anywhere you want a warm, natural-looking flush of peachy-pink color. Skincare Smoothie: -Try a Drunk Elephant Beach Your Heart Out Smoothie by mixing 1 drop O-Bloos + 1 drop D-Bronzi + 1 pump of Lala Retro™ in the palm of your hand and applying all at once for a radiant, bronzy, natural-looking flush (each product sold separately).",This omega-rich serum adds a rosy allover flush while supporting healthy barrier function for a natural day-in-the-sun look (without the sun damage).,,156995.0,https://www.sephora.com/productimages/sku/s2460475-main-zoom.jpg?imwidth=270&pb=clean-at-sephora,3.9736,493,False,False,False,False,False,False,False,,2026-06-25T01:10:54.527448+00:00
P507322,caliray,Socal Superbloom Dewy Lip & Cheek Soft Stain Tint,,https://www.sephora.com/product/socal-superbloom-lip-cheek-blush-hydrating-soft-stain-with-hyaluronic-acid-P507322?skuId=2698306,"A longwearing, hydrating, semi-sheer lip and cheek tint that comfortably glides for a natural, glowy flush of color.","What it is: A longwearing, hydrating, semi-sheer lip and cheek tint that comfortably glides for a natural, glowy flush of color. Highlighted Ingredients: - Hyaluronic Acid: Provides skin and lip hydration. - Niacinamide and Squalane: Condition to provide a silky finish. - Three-Step Stain Mixing Technology: Creates a transfer-proof hint of color. Ingredient Callouts: This product is cruelty-free. What Else You Need to Know: This clean, noncomedogenic dewy lip and cheek soft stain provides a sheer, radiant wash of color with a cushiony-yet-silky, featherweight feel that’s never dry or sticky. Bonus—the formula hydrates with hyaluronic acid and squalane and the oversized applicator makes it easy to use on the go. Clean + Planet Aware at Sephora Products formulated without certain ingredients, including parabens, sulfates, phthalates, and mineral oils, from brands that have met our specific criteria for ingredient sourcing and formulation, packaging, environmental commitments, and consumer transparency. Learn more here .","Suggested Usage: For Lips: -Glide evenly on lips for all-over color. -Pro tip: For popsicle lips, apply more in the center and tap out toward the edges. For Cheeks: -Apply a few dots on cheeks and gently tap into skin using fingers, a brush, or a sponge. -Build the color from a sheer wash to more vibrant by tapping in additional product. -Pro tip: The sheer stain has some playtime so no need to rush the application. Recycling Instructions: -Curbside recycle the cotton paper carton. -Clean out the remaining formula from the bottle. -Unscrew and discard the applicator and 50 percent post-consumer recycled cap. -Take the clean bottle and recycle at your local Sephora Pact Collective bin or mail to Pact Collective on Caliray at caliraybeauty.com.","A longwearing, hydrating, semi-sheer lip and cheek tint that comfortably glides for a natural, glowy flush of color.",,70266.0,https://www.sephora.com/productimages/sku/s2698306-main-zoom.jpg?imwidth=270&pb=clean-planet-aware,4.5116,344,False,False,False,False,False,False,False,,2026-06-25T01:11:04.710468+00:00
